Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,156.179993,163.339996,154.960007,161.240005,161.193665,19972
2023-01-18,163.919998,164.500000,160.419998,160.520004,160.473862,15339
2023-01-19,159.679993,160.820007,155.179993,156.240005,156.195099,24625
2023-01-20,157.279999,159.479996,155.039993,159.479996,159.434143,12448
2023-01-23,165.179993,174.240005,164.399994,173.779999,173.730042,49014
2023-01-24,176.119995,179.500000,172.880005,176.559998,176.509247,36966
2023-01-25,176.240005,176.360001,170.399994,173.320007,173.270172,19780
2023-01-26,178.600006,184.899994,177.919998,178.580002,178.528656,27592
2023-01-27,178.580002,178.580002,178.580002,178.580002,178.528656,0
2023-01-30,186.000000,186.000000,178.660004,180.880005,180.828018,88984
2023-01-31,175.100006,181.100006,173.479996,179.639999,179.588364,35930
2023-02-01,178.500000,185.380005,177.960007,184.100006,184.047089,25647
2023-02-02,189.020004,197.240005,187.960007,195.520004,195.463791,54428
2023-02-03,193.979996,200.000000,191.699997,199.559998,199.502625,41125
2023-02-06,194.300003,200.399994,191.279999,200.350006,200.292419,24842
2023-02-07,197.179993,202.250000,196.039993,202.250000,202.191864,29638
2023-02-08,208.050003,213.000000,206.399994,207.750000,207.690277,40641
2023-02-09,207.949997,213.850006,207.800003,212.600006,212.538895,28151
2023-02-10,208.199997,208.350006,198.559998,198.559998,198.502914,58245
2023-02-13,198.119995,204.250000,196.600006,203.800003,203.741425,27110
2023-02-14,202.949997,211.850006,199.660004,209.199997,209.139862,36957
2023-02-15,211.050003,213.850006,207.300003,210.300003,210.239548,32625
2023-02-16,212.300003,213.000000,206.550003,208.699997,208.639999,31783
2023-02-17,202.250000,204.949997,198.080002,198.160004,198.103043,25889
2023-02-20,200.050003,202.050003,199.600006,201.600006,201.542068,8207
2023-02-21,199.839996,201.149994,196.300003,196.600006,196.543503,21579
2023-02-22,194.000000,197.800003,185.000000,195.520004,195.463791,32381
2023-02-23,211.500000,225.100006,210.699997,220.199997,220.136688,96311
2023-02-24,221.000000,222.600006,217.550003,219.350006,219.286957,45653
2023-02-27,221.050003,225.250000,220.500000,223.149994,223.085846,26723
2023-02-28,221.850006,223.050003,219.199997,221.050003,220.986450,20454
2023-03-01,216.899994,217.949997,211.149994,211.350006,211.289246,29236
2023-03-02,210.850006,215.149994,210.300003,214.100006,214.038452,20836
2023-03-03,219.550003,221.199997,218.550003,218.949997,218.887054,16241
2023-03-06,224.699997,226.949997,222.000000,225.449997,225.385193,20400
2023-03-07,221.449997,225.500000,220.300003,225.000000,224.975250,13896
2023-03-08,221.550003,227.100006,220.949997,224.850006,224.825272,19459
2023-03-09,228.350006,231.000000,225.800003,228.250000,228.224884,29763
2023-03-10,221.000000,222.699997,213.350006,221.449997,221.425629,33782
2023-03-13,218.350006,219.399994,208.350006,213.500000,213.476501,54013
2023-03-14,215.600006,225.750000,213.100006,225.300003,225.275208,26617
2023-03-15,224.800003,226.399994,221.300003,223.149994,223.125443,41573
2023-03-16,229.899994,237.300003,226.300003,236.850006,236.823944,22833
2023-03-17,242.050003,248.050003,241.300003,243.399994,243.373215,35453
2023-03-20,239.750000,242.850006,234.449997,239.750000,239.723618,36987
2023-03-21,242.550003,244.399994,235.850006,239.699997,239.673630,19459
2023-03-22,242.800003,251.949997,241.800003,250.050003,250.022491,20088
2023-03-23,248.300003,252.050003,247.500000,251.199997,251.172363,31043
2023-03-24,253.100006,253.649994,245.449997,246.550003,246.522873,24833
2023-03-27,249.850006,251.050003,246.550003,247.399994,247.372772,34028
2023-03-28,247.050003,247.300003,238.800003,242.050003,242.023376,21119
2023-03-29,245.949997,249.449997,245.750000,247.600006,247.572769,26034
